project_id,event_type,status,source,source_url,created_at
5815,project_changed,STMG accettate,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.751287
5815,project_changed,Progetti in valutazione,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.749446
5815,project_changed,STMG da accettare,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.746931
5815,project_changed,STMG da accettare,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.744835
5815,project_changed,STMD/Contratti,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.743080
5815,project_changed,STMG accettate,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.741272
5815,project_changed,Progetti in valutazione,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.739385
5815,project_changed,Progetti in valutazione,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.737669
5815,project_changed,Progetti con nulla osta,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.736015
5815,project_changed,Progetti con nulla osta,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.734187
5815,project_changed,STMD/Contratti,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.732415
5815,project_changed,STMD/Contratti,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.729605
5815,project_changed,Progetti con nulla osta,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.727736
5815,project_changed,STMD/Contratti,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.725869
5815,project_changed,STMG da accettare,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.723713
5815,project_changed,Progetti in valutazione,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.722016
5815,project_changed,STMG da accettare,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.720390
5815,project_changed,STMD/Contratti,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.718690
5815,project_changed,Progetti con nulla osta,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.717104
5815,project_changed,STMG da accettare,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.715409
5815,project_changed,Progetti con nulla osta,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.713161
5815,project_changed,STMD/Contratti,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.711488
5815,project_changed,Progetti con nulla osta,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.709731
5815,project_changed,STMG da accettare,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.707778
5815,project_changed,Progetti in valutazione,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.706126
5815,project_changed,STMG accettate,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.704371
5815,project_changed,STMD/Contratti,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.702727
5815,project_changed,STMG da accettare,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.701040
5815,project_changed,STMG accettate,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.699139
5815,project_changed,STMG accettate,terna_econnextion,https://dati.terna.it/download-center,2026-04-29T22:15:51.696397
